http://www.iana.org/assignments/media-types/application/mediaservercontrol+xml ,application/mediaservercontrol+xml
http://www.iana.org/assignments/media-types/application/merge-patch+json ,application/merge-patch+json
http://www.iana.org/assignments/media-types/application/metalink4+xml ,application/metalink4+xml
http://www.iana.org/assignments/media-types/application/mets+xml ,application/mets+xml
http://www.iana.org/assignments/media-types/application/mikey ,application/mikey
http://www.iana.org/assignments/media-types/application/mipc ,application/mipc
http://www.iana.org/assignments/media-types/application/missing-blocks+cbor-seq ,application/missing-blocks+cbor-seq
http://www.iana.org/assignments/media-types/application/mmt-aei+xml ,application/mmt-aei+xml
http://www.iana.org/assignments/media-types/application/mmt-usd+xml ,application/mmt-usd+xml
http://www.iana.org/assignments/media-types/application/mods+xml ,application/mods+xml
http://www.iana.org/assignments/media-types/application/moss-keys ,application/moss-keys
http://www.iana.org/assignments/media-types/application/moss-signature ,application/moss-signature
http://www.iana.org/assignments/media-types/application/mosskey-data ,application/mosskey-data
http://www.iana.org/assignments/media-types/application/mosskey-request ,application/mosskey-request
http://www.iana.org/assignments/media-types/application/mp21 ,application/mp21
http://www.iana.org/assignments/media-types/application/mp4 ,application/mp4
http://www.iana.org/assignments/media-types/application/mpeg4-generic ,application/mpeg4-generic
http://www.iana.org/assignments/media-types/application/mpeg4-iod ,application/mpeg4-iod
http://www.iana.org/assignments/media-types/application/mpeg4-iod-xmt ,application/mpeg4-iod-xmt
http://www.iana.org/assignments/media-types/application/mrb-consumer+xml ,application/mrb-consumer+xml
http://www.iana.org/assignments/media-types/application/mrb-publish+xml ,application/mrb-publish+xml
http://www.iana.org/assignments/media-types/application/msc-ivr+xml ,application/msc-ivr+xml
http://www.iana.org/assignments/media-types/application/msc-mixer+xml ,application/msc-mixer+xml
http://www.iana.org/assignments/media-types/application/msword ,application/msword
http://www.iana.org/assignments/media-types/application/mud+json ,application/mud+json
http://www.iana.org/assignments/media-types/application/multipart-core ,application/multipart-core
http://www.iana.org/assignments/media-types/application/mxf ,application/mxf
http://www.iana.org/assignments/media-types/application/n-quads ,application/n-quads
http://www.iana.org/assignments/media-types/application/n-triples ,application/n-triples
http://www.iana.org/assignments/media-types/application/nasdata ,application/nasdata
http://www.iana.org/assignments/media-types/application/news-checkgroups ,application/news-checkgroups
http://www.iana.org/assignments/media-types/application/news-groupinfo ,application/news-groupinfo
http://www.iana.org/assignments/media-types/application/news-transmission ,application/news-transmission
http://www.iana.org/assignments/media-types/application/nlsml+xml ,application/nlsml+xml
http://www.iana.org/assignments/media-types/application/node ,application/node
http://www.iana.org/assignments/media-types/application/nss ,application/nss
http://www.iana.org/assignments/media-types/application/oauth-authz-req+jwt ,application/oauth-authz-req+jwt
