http://creativecommons.org/licenses/by-nc/2.5/,CC_BYNC_2_5,http://publications.europa.eu/resource/authority/licence/CC_BYNC_2_5
http://creativecommons.org/licenses/by-nc/3.0/,CC_BYNC_3_0,http://publications.europa.eu/resource/authority/licence/CC_BYNC_3_0
http://creativecommons.org/licenses/by-nc/4.0/,CC_BYNC_4_0,http://publications.europa.eu/resource/authority/licence/CC_BYNC_4_0
http://publications.europa.eu/resource/authority/licence/CC_BYND,CC_BYND,http://publications.europa.eu/resource/authority/licence/CC_BYND
http://creativecommons.org/licenses/by-nd/1.0/,CC_BYND_1_0,http://publications.europa.eu/resource/authority/licence/CC_BYND_1_0
http://creativecommons.org/licenses/by-nd/2.0/,CC_BYND_2_0,http://publications.europa.eu/resource/authority/licence/CC_BYND_2_0
http://creativecommons.org/licenses/by-nd/2.5/,CC_BYND_2_5,http://publications.europa.eu/resource/authority/licence/CC_BYND_2_5
http://creativecommons.org/licenses/by-nd/3.0/,CC_BYND_3_0,http://publications.europa.eu/resource/authority/licence/CC_BYND_3_0
http://creativecommons.org/licenses/by-nd/4.0/,CC_BYND_4_0,http://publications.europa.eu/resource/authority/licence/CC_BYND_4_0
http://publications.europa.eu/resource/authority/licence/CC_BYSA,CC_BYSA,http://publications.europa.eu/resource/authority/licence/CC_BYSA
http://creativecommons.org/licenses/by-sa/1.0/,CC_BYSA_1_0,http://publications.europa.eu/resource/authority/licence/CC_BYSA_1_0
http://creativecommons.org/licenses/by-sa/2.0/,CC_BYSA_2_0,http://publications.europa.eu/resource/authority/licence/CC_BYSA_2_0
http://creativecommons.org/licenses/by-sa/2.5/,CC_BYSA_2_5,http://publications.europa.eu/resource/authority/licence/CC_BYSA_2_5
http://creativecommons.org/licenses/by-sa/3.0/,CC_BYSA_3_0,http://publications.europa.eu/resource/authority/licence/CC_BYSA_3_0
http://creativecommons.org/licenses/by-sa/3.0/nl/legalcode/,CC_BYSA_3_0_NL,http://publications.europa.eu/resource/authority/licence/CC_BYSA_3_0_NL
http://creativecommons.org/licenses/by-sa/4.0/,CC_BYSA_4_0,http://publications.europa.eu/resource/authority/licence/CC_BYSA_4_0
http://creativecommons.org/licenses/by/1.0/,CC_BY_1_0,http://publications.europa.eu/resource/authority/licence/CC_BY_1_0
http://creativecommons.org/licenses/by/2.0/,CC_BY_2_0,http://publications.europa.eu/resource/authority/licence/CC_BY_2_0
http://creativecommons.org/licenses/by/2.5/,CC_BY_2_5,http://publications.europa.eu/resource/authority/licence/CC_BY_2_5
http://creativecommons.org/licenses/by/3.0/,CC_BY_3_0,http://publications.europa.eu/resource/authority/licence/CC_BY_3_0
https://creativecommons.org/licenses/by/3.0/at/legalcode,CC_BY_3_0_AT,http://publications.europa.eu/resource/authority/licence/CC_BY_3_0_AT
http://creativecommons.org/licenses/by/3.0/nl/legalcode,CC_BY_3_0_NL,http://publications.europa.eu/resource/authority/licence/CC_BY_3_0_NL
http://creativecommons.org/licenses/by/4.0/,CC_BY_4_0,http://publications.europa.eu/resource/authority/licence/CC_BY_4_0
http://creativecommons.org/publicdomain/mark/1.0/,CC_PDM_1_0,http://publications.europa.eu/resource/authority/licence/CC_PDM_1_0
https://opensource.org/licenses/CDDL-1.0,CDDL_1_0,http://publications.europa.eu/resource/authority/licence/CDDL_1_0
https://opensource.org/licenses/CECILL-2.1,CECILL_2_1,http://publications.europa.eu/resource/authority/licence/CECILL_2_1
https://www.clarin.eu/content/licenses-and-clarin-categories,CLARIN_ACA_1_0,http://publications.europa.eu/resource/authority/licence/CLARIN_ACA_1_0
https://opensource.org/licenses/CNRI-Python,CNRI_PYTHON,http://publications.europa.eu/resource/authority/licence/CNRI_PYTHON
http://data.europa.eu/eli/dec/2011/833/oj,COM_REUSE,http://publications.europa.eu/resource/authority/licence/COM_REUSE
https://opensource.org/licenses/CPAL-1.0,CPAL_1_0,http://publications.europa.eu/resource/authority/licence/CPAL_1_0
https://opensource.org/licenses/CPL-1.0,CPL_1_0,http://publications.europa.eu/resource/authority/licence/CPL_1_0
https://www.govdata.de/dl-de/by-nc-1-0,DLDE_BYNC_1_0,http://publications.europa.eu/resource/authority/licence/DLDE_BYNC_1_0
